fichier,n,m,alpha,k,type_cible,page_cible,rank_initial,pagerank_initial,type_attaque,pagerank_apres,augmentation,ratio,iterations,temps_sec
data/Harvard500.txt,500,2636,0.950000,17,forte,7,1,0.106107118131788,complet,0.105588612409439,-0.000518505722349,0.995113,176,0.0020
data/Harvard500.txt,500,2636,0.950000,17,forte,7,1,0.106107118131788,anneau,0.097625929140378,-0.008481188991410,0.920070,185,0.0020
data/Harvard500.txt,500,2636,0.950000,17,moyenne,173,251,0.000320139975202,isoles,0.002062550795375,0.001742410820173,6.442653,199,0.0040
data/Harvard500.txt,500,2636,0.950000,17,moyenne,173,251,0.000320139975202,complet,0.001283467390768,0.000963327415566,4.009082,209,0.0040
data/Harvard500.txt,500,2636,0.950000,17,moyenne,173,251,0.000320139975202,anneau,0.001548134650941,0.001227994675739,4.835805,205,0.0040
data/Harvard500.txt,500,2636,0.950000,17,faible,494,500,0.000100000000000,isoles,0.001658607350097,0.001558607350097,16.586074,165,0.0020
data/Harvard500.txt,500,2636,0.950000,17,faible,494,500,0.000100000000000,complet,0.000964431552243,0.000864431552243,9.644316,177,0.0040
data/Harvard500.txt,500,2636,0.950000,17,faible,494,500,0.000100000000000,anneau,0.001454879179723,0.001354879179723,14.548792,203,0.0030
data/Harvard500.txt,500,2636,0.950000,19,forte,7,1,0.106107118131788,isoles,0.108175595001207,0.002068476869419,1.019494,166,0.0030
data/Harvard500.txt,500,2636,0.950000,19,forte,7,1,0.106107118131788,complet,0.105355782382093,-0.000751335749695,0.992919,180,0.0030
data/Harvard500.txt,500,2636,0.950000,19,forte,7,1,0.106107118131788,anneau,0.096504957254274,-0.009602160877514,0.909505,187,0.0030
data/Harvard500.txt,500,2636,0.950000,19,moyenne,173,251,0.000320139975202,isoles,0.002260035869557,0.001939895894356,7.059524,201,0.0020
data/Harvard500.txt,500,2636,0.950000,19,moyenne,173,251,0.000320139975202,complet,0.001335586257410,0.001015446282208,4.171882,212,0.0030
data/Harvard500.txt,500,2636,0.950000,19,moyenne,173,251,0.000320139975202,anneau,0.001622491144239,0.001302351169038,5.068068,207,0.0050
data/Harvard500.txt,500,2636,0.950000,19,faible,494,500,0.000100000000000,isoles,0.001835260115607,0.001735260115607,18.352601,166,0.0020
data/Harvard500.txt,500,2636,0.950000,19,faible,494,500,0.000100000000000,complet,0.001011560698953,0.000911560698953,10.115607,181,0.0020
data/Harvard500.txt,500,2636,0.950000,19,faible,494,500,0.000100000000000,anneau,0.001505997397970,0.001405997397970,15.059974,208,0.0030
data/Harvard500.txt,500,2636,0.950000,21,forte,7,1,0.106107118131788,isoles,0.108384553157258,0.002277435025470,1.021464,167,0.0020
data/Harvard500.txt,500,2636,0.950000,21,forte,7,1,0.106107118131788,complet,0.105107400479955,-0.000999717651833,0.990578,185,0.0030
data/Harvard500.txt,500,2636,0.950000,21,forte,7,1,0.106107118131788,anneau,0.095477610787179,-0.010629507344609,0.899823,188,0.0030
data/Harvard500.txt,500,2636,0.950000,21,moyenne,173,251,0.000320139975202,isoles,0.002456004744053,0.002135864768852,7.671659,202,0.0040
data/Harvard500.txt,500,2636,0.950000,21,moyenne,173,251,0.000320139975202,complet,0.001381620406100,0.001061480430899,4.315676,215,0.0030
data/Harvard500.txt,500,2636,0.950000,21,moyenne,173,251,0.000320139975202,anneau,0.001688007384989,0.001367867409787,5.272717,209,0.0020
data/Harvard500.txt,500,2636,0.950000,21,faible,494,500,0.000100000000000,isoles,0.002010556621881,0.001910556621881,20.105566,168,0.0030
data/Harvard500.txt,500,2636,0.950000,21,faible,494,500,0.000100000000000,complet,0.001053262964562,0.000953262964562,10.532630,185,0.0040
data/Harvard500.txt,500,2636,0.950000,21,faible,494,500,0.000100000000000,anneau,0.001548972394022,0.001448972394022,15.489724,219,0.0020
data/Harvard500.txt,500,2636,0.950000,23,forte,7,1,0.106107118131788,isoles,0.108591913162581,0.002484795030794,1.023418,168,0.0020
data/Harvard500.txt,500,2636,0.950000,23,forte,7,1,0.106107118131788,complet,0.104846112715033,-0.001261005416755,0.988116,189,0.0020
data/Harvard500.txt,500,2636,0.950000,23,forte,7,1,0.106107118131788,anneau,0.094531938137088,-0.011575179994699,0.890910,190,0.0040
data/Harvard500.txt,500,2636,0.950000,23,moyenne,173,251,0.000320139975202,isoles,0.002650474812566,0.002330334837364,8.279112,203,0.0030
data/Harvard500.txt,500,2636,0.950000,23,moyenne,173,251,0.000320139975202,complet,0.001422448618819,0.001102308643618,4.443208,218,0.0030
data/Harvard500.txt,500,2636,0.950000,23,moyenne,173,251,0.000320139975202,anneau,0.001745677958675,0.001425537983474,5.452858,211,0.0030
data/Harvard500.txt,500,2636,0.950000,23,faible,494,500,0.000100000000000,isoles,0.002184512428298,0.002084512428298,21.845124,168,0.0020
data/Harvard500.txt,500,2636,0.950000,23,faible,494,500,0.000100000000000,complet,0.001090321417180,0.000990321417180,10.903214,190,0.0020
data/Harvard500.txt,500,2636,0.950000,23,faible,494,500,0.000100000000000,anneau,0.001585176562860,0.001485176562860,15.851766,222,0.0030
data/Harvard500.txt,500,2636,0.950000,25,forte,7,1,0.106107118131788,isoles,0.108797693285965,0.002690575154178,1.025357,168,0.0010
data/Harvard500.txt,500,2636,0.950000,25,forte,7,1,0.106107118131788,complet,0.104574077824171,-0.001533040307616,0.985552,193,0.0030
data/Harvard500.txt,500,2636,0.950000,25,forte,7,1,0.106107118131788,anneau,0.093657790165166,-0.012449327966621,0.882672,192,0.0030
data/Harvard500.txt,500,2636,0.950000,25,moyenne,173,251,0.000320139975202,isoles,0.002843463204316,0.002523323229114,8.881937,204,0.0030
data/Harvard500.txt,500,2636,0.950000,25,moyenne,173,251,0.000320139975202,complet,0.001458789760265,0.001138649785064,4.556725,221,0.0020
data/Harvard500.txt,500,2636,0.950000,25,moyenne,173,251,0.000320139975202,anneau,0.001796377959723,0.001476237984521,5.611227,213,0.0020
data/Harvard500.txt,500,2636,0.950000,25,faible,494,500,0.000100000000000,isoles,0.002357142857143,0.002257142857143,23.571429,169,0.0030
data/Harvard500.txt,500,2636,0.950000,25,faible,494,500,0.000100000000000,complet,0.001123376638231,0.001023376638231,11.233766,194,0.0030
data/Harvard500.txt,500,2636,0.950000,25,faible,494,500,0.000100000000000,anneau,0.001615704144933,0.001515704144933,16.157041,232,0.0030
data/Harvard500.txt,500,2636,0.950000,27,forte,7,1,0.106107118131788,isoles,0.109001911506422,0.002894793374635,1.027282,169,0.0020
data/Harvard500.txt,500,2636,0.950000,27,forte,7,1,0.106107118131788,complet,0.104293073322532,-0.001814044809255,0.982904,198,0.0030
data/Harvard500.txt,500,2636,0.950000,27,forte,7,1,0.106107118131788,anneau,0.092846500913330,-0.013260617218457,0.875026,193,0.0030
data/Harvard500.txt,500,2636,0.950000,27,moyenne,173,251,0.000320139975202,isoles,0.003034986788496,0.002714846813294,9.480187,205,0.0030
data/Harvard500.txt,500,2636,0.950000,27,moyenne,173,251,0.000320139975202,complet,0.001491237544310,0.001171097569109,4.658080,225,0.0040
data/Harvard500.txt,500,2636,0.950000,27,moyenne,173,251,0.000320139975202,anneau,0.001840878905249,0.001520738930047,5.750231,214,0.0040
data/Harvard500.txt,500,2636,0.950000,27,faible,494,500,0.000100000000000,isoles,0.002528462998102,0.002428462998102,25.284630,170,0.0020
data/Harvard500.txt,500,2636,0.950000,27,faible,494,500,0.000100000000000,complet,0.001152957693199,0.001052957693199,11.529577,199,0.0010
data/Harvard500.txt,500,2636,0.950000,27,faible,494,500,0.000100000000000,anneau,0.001641437826400,0.001541437826400,16.414378,233,0.0050
data/Harvard500.txt,500,2636,0.950000,29,forte,7,1,0.106107118131788,isoles,0.109204585543499,0.003097467411711,1.029192,170,0.0020
data/Harvard500.txt,500,2636,0.950000,29,forte,7,1,0.106107118131788,complet,0.104004575032458,-0.002102543099329,0.980185,203,0.0030
data/Harvard500.txt,500,2636,0.950000,29,forte,7,1,0.106107118131788,anneau,0.092090633962932,-0.014016484168856,0.867903,194,0.0020
data/Harvard500.txt,500,2636,0.950000,29,moyenne,173,251,0.000320139975202,isoles,0.003225062179761,0.002904922204559,10.073913,205,0.0030
data/Harvard500.txt,500,2636,0.950000,29,moyenne,173,251,0.000320139975202,complet,0.001520286612031,0.001200146636829,4.748818,228,0.0030
data/Harvard500.txt,500,2636,0.950000,29,moyenne,173,251,0.000320139975202,anneau,0.001879862237315,0.001559722262114,5.872001,216,0.0020
data/Harvard500.txt,500,2636,0.950000,29,faible,494,500,0.000100000000000,isoles,0.002698487712665,0.002598487712665,26.984877,171,0.0040
data/Harvard500.txt,500,2636,0.950000,29,faible,494,500,0.000100000000000,complet,0.001179505373235,0.001079505373235,11.795054,204,0.0030
data/Harvard500.txt,500,2636,0.950000,29,faible,494,500,0.000100000000000,anneau,0.001663097401858,0.001563097401858,16.630974,244,0.0040
data/Harvard500.txt,500,2636,0.950000,31,forte,7,1,0.106107118131788,isoles,0.109405732845643,0.003298614713856,1.031088,171,0.0010
data/Harvard500.txt,500,2636,0.950000,31,forte,7,1,0.106107118131788,complet,0.103709817513052,-0.002397300618736,0.977407,208,0.0040
data/Harvard500.txt,500,2636,0.950000,31,forte,7,1,0.106107118131788,anneau,0.091383779136017,-0.014723338995771,0.861241,196,0.0040
data/Harvard500.txt,500,2636,0.950000,31,moyenne,173,251,0.000320139975202,isoles,0.003413705740726,0.003093565765524,10.663166,206,0.0020
data/Harvard500.txt,500,2636,0.950000,31,moyenne,173,251,0.000320139975202,complet,0.001546352344873,0.001226212369672,4.830238,231,0.0030
data/Harvard500.txt,500,2636,0.950000,31,moyenne,173,251,0.000320139975202,anneau,0.001913930839960,0.001593790864758,5.978419,218,0.0030
data/Harvard500.txt,500,2636,0.950000,31,faible,494,500,0.000100000000000,isoles,0.002867231638418,0.002767231638418,28.672316,172,0.0020
data/Harvard500.txt,500,2636,0.950000,31,faible,494,500,0.000100000000000,complet,0.001203389847763,0.001103389847763,12.033898,209,0.0030
data/Harvard500.txt,500,2636,0.950000,31,faible,494,500,0.000100000000000,anneau,0.001681275297293,0.001581275297293,16.812753,246,0.0050
data/Harvard500.txt,500,2636,0.950000,33,forte,7,1,0.106107118131788,isoles,0.109605370603492,0.003498252471704,1.032969,171,0.0020
data/Harvard500.txt,500,2636,0.950000,33,forte,7,1,0.106107118131788,complet,0.103409840551997,-0.002697277579791,0.974580,213,0.0030
data/Harvard500.txt,500,2636,0.950000,33,forte,7,1,0.106107118131788,anneau,0.090720388186796,-0.015386729944991,0.854989,197,0.0030
data/Harvard500.txt,500,2636,0.950000,33,moyenne,173,251,0.000320139975202,isoles,0.003600933590138,0.003280793614937,11.247997,207,0.0050
data/Harvard500.txt,500,2636,0.950000,33,moyenne,173,251,0.000320139975202,complet,0.001569786111238,0.001249646136036,4.903437,234,0.0040
data/Harvard500.txt,500,2636,0.950000,33,moyenne,173,251,0.000320139975202,anneau,0.001943618893336,0.001623478918135,6.071153,219,0.0040
data/Harvard500.txt,500,2636,0.950000,33,faible,494,500,0.000100000000000,isoles,0.003034709193246,0.002934709193246,30.347092,172,0.0190
data/Harvard500.txt,500,2636,0.950000,33,faible,494,500,0.000100000000000,complet,0.001224924248177,0.001124924248177,12.249242,214,0.1820
data/Harvard500.txt,500,2636,0.950000,33,faible,494,500,0.000100000000000,anneau,0.001696463225876,0.001596463225876,16.964632,246,0.0040
data/Harvard500.txt,500,2636,0.950000,35,forte,7,1,0.106107118131788,isoles,0.109803515738271,0.003696397606484,1.034836,172,0.0120
data/Harvard500.txt,500,2636,0.950000,35,forte,7,1,0.106107118131788,complet,0.103105525321403,-0.003001592810385,0.971712,218,0.0330
data/Harvard500.txt,500,2636,0.950000,35,forte,7,1,0.106107118131788,anneau,0.090095641041598,-0.016011477090190,0.849101,199,0.1580
data/Harvard500.txt,500,2636,0.950000,35,moyenne,173,251,0.000320139975202,isoles,0.003786761605719,0.003466621630518,11.828456,207,0.0360
data/Harvard500.txt,500,2636,0.950000,35,moyenne,173,251,0.000320139975202,complet,0.001590887122174,0.001270747146972,4.969349,237,0.0030
data/Harvard500.txt,500,2636,0.950000,35,moyenne,173,251,0.000320139975202,anneau,0.001969400342556,0.001649260367355,6.151685,221,0.0040
data/Harvard500.txt,500,2636,0.950000,35,faible,494,500,0.000100000000000,isoles,0.003200934579439,0.003100934579439,32.009346,173,0.0110
data/Harvard500.txt,500,2636,0.950000,35,faible,494,500,0.000100000000000,complet,0.001244375232007,0.001144375232007,12.443752,219,0.0160
data/Harvard500.txt,500,2636,0.950000,35,faible,494,500,0.000100000000000,anneau,0.001709072521362,0.001609072521362,17.090725,256,0.0060
data/Harvard500.txt,500,2636,0.950000,37,forte,7,1,0.106107118131788,isoles,0.110000184935694,0.003893066803906,1.036690,172,0.0020
data/Harvard500.txt,500,2636,0.950000,37,forte,7,1,0.106107118131788,complet,0.102797622782902,-0.003309495348886,0.968810,222,0.0050
data/Harvard500.txt,500,2636,0.950000,37,forte,7,1,0.106107118131788,anneau,0.089505336040147,-0.016601782091641,0.843538,200,0.0040
data/Harvard500.txt,500,2636,0.950000,37,moyenne,173,251,0.000320139975202,isoles,0.003971205426908,0.003651065451706,12.404591,208,0.0050
data/Harvard500.txt,500,2636,0.950000,37,moyenne,173,251,0.000320139975202,complet,0.001609911747046,0.001289771771844,5.028775,240,0.0490
data/Harvard500.txt,500,2636,0.950000,37,moyenne,173,251,0.000320139975202,anneau,0.001991696208831,0.001671556233629,6.221329,223,0.0080
data/Harvard500.txt,500,2636,0.950000,37,faible,494,500,0.000100000000000,isoles,0.003365921787709,0.003265921787709,33.659218,173,0.0040
data/Harvard500.txt,500,2636,0.950000,37,faible,494,500,0.000100000000000,complet,0.001261971284490,0.001161971284490,12.619713,223,0.0050
data/Harvard500.txt,500,2636,0.950000,37,faible,494,500,0.000100000000000,anneau,0.001719449580776,0.001619449580776,17.194496,259,0.0100
data/Harvard500.txt,500,2636,0.950000,39,forte,7,1,0.106107118131788,isoles,0.110195394617090,0.004088276485303,1.038530,173,0.0030
data/Harvard500.txt,500,2636,0.950000,39,forte,7,1,0.106107118131788,complet,0.102486776218300,-0.003620341913488,0.965880,226,0.0040
data/Harvard500.txt,500,2636,0.950000,39,forte,7,1,0.106107118131788,anneau,0.088945799300099,-0.017161318831689,0.838264,203,0.0030
data/Harvard500.txt,500,2636,0.950000,39,moyenne,173,251,0.000320139975202,isoles,0.004154280462768,0.003834140487566,12.976450,209,0.0080
data/Harvard500.txt,500,2636,0.950000,39,moyenne,173,251,0.000320139975202,complet,0.001627080901770,0.001306940926568,5.082405,243,0.0030
data/Harvard500.txt,500,2636,0.950000,39,moyenne,173,251,0.000320139975202,anneau,0.002010880911577,0.001690740936376,6.281255,224,0.0340
data/Harvard500.txt,500,2636,0.950000,39,faible,494,500,0.000100000000000,isoles,0.003529684601113,0.003429684601113,35.296846,174,0.0030
data/Harvard500.txt,500,2636,0.950000,39,faible,494,500,0.000100000000000,complet,0.001277909297884,0.001177909297884,12.779093,227,0.0110
data/Harvard500.txt,500,2636,0.950000,39,faible,494,500,0.000100000000000,anneau,0.001727887869560,0.001627887869560,17.278879,259,0.0020
data/Harvard500.txt,500,2636,0.950000,41,forte,7,1,0.106107118131788,isoles,0.110389160973627,0.004282042841840,1.040356,174,0.0100
data/Harvard500.txt,500,2636,0.950000,41,forte,7,1,0.106107118131788,complet,0.102173539247310,-0.003933578884478,0.962928,230,0.0050
data/Harvard500.txt,500,2636,0.950000,41,forte,7,1,0.106107118131788,anneau,0.088413809411102,-0.017693308720685,0.833251,207,0.0030
data/Harvard500.txt,500,2636,0.950000,41,moyenne,173,251,0.000320139975202,isoles,0.004336001894481,0.004015861919279,13.544081,209,0.0080
data/Harvard500.txt,500,2636,0.950000,41,moyenne,173,251,0.000320139975202,complet,0.001642585959371,0.001322445984169,5.130837,246,0.0050
data/Harvard500.txt,500,2636,0.950000,41,moyenne,173,251,0.000320139975202,anneau,0.002027287757645,0.001707147782443,6.332504,226,0.0270
data/Harvard500.txt,500,2636,0.950000,41,faible,494,500,0.000100000000000,isoles,0.003692236598891,0.003592236598891,36.922366,174,0.0030
data/Harvard500.txt,500,2636,0.950000,41,faible,494,500,0.000100000000000,complet,0.001292359842899,0.001192359842899,12.923598,230,0.0040
data/Harvard500.txt,500,2636,0.950000,41,faible,494,500,0.000100000000000,anneau,0.001734637513282,0.001634637513282,17.346375,260,0.0060
data/Harvard500.txt,500,2636,0.950000,43,forte,7,1,0.106107118131788,isoles,0.110581499957633,0.004474381825845,1.042169,174,0.0020
data/Harvard500.txt,500,2636,0.950000,43,forte,7,1,0.106107118131788,complet,0.101858390358933,-0.004248727772855,0.959958,234,0.0040
data/Harvard500.txt,500,2636,0.950000,43,forte,7,1,0.106107118131788,anneau,0.087906534455550,-0.018200583676238,0.828470,210,0.0030
data/Harvard500.txt,500,2636,0.950000,43,moyenne,173,251,0.000320139975202,isoles,0.004516384677857,0.004196244702656,14.107531,210,0.0040
data/Harvard500.txt,500,2636,0.950000,43,moyenne,173,251,0.000320139975202,complet,0.001656593517259,0.001336453542058,5.174591,248,0.0050
data/Harvard500.txt,500,2636,0.950000,43,moyenne,173,251,0.000320139975202,anneau,0.002041213726894,0.001721073751693,6.376004,228,0.0030
data/Harvard500.txt,500,2636,0.950000,43,faible,494,500,0.000100000000000,isoles,0.003853591160221,0.003753591160221,38.535912,175,0.0020
data/Harvard500.txt,500,2636,0.950000,43,faible,494,500,0.000100000000000,complet,0.001305471409855,0.001205471409855,13.054714,234,0.0030
data/Harvard500.txt,500,2636,0.950000,43,faible,494,500,0.000100000000000,anneau,0.001739912684893,0.001639912684893,17.399127,268,0.0030
data/Harvard500.txt,500,2636,0.950000,45,forte,7,1,0.106107118131788,isoles,0.110772427279370,0.004665309147583,1.043968,174,0.0030
data/Harvard500.txt,500,2636,0.950000,45,forte,7,1,0.106107118131788,complet,0.101541744714302,-0.004565373417486,0.956974,237,0.0040
data/Harvard500.txt,500,2636,0.950000,45,forte,7,1,0.106107118131788,anneau,0.087421479168065,-0.018685638963723,0.823898,212,0.0040
data/Harvard500.txt,500,2636,0.950000,45,moyenne,173,251,0.000320139975202,isoles,0.004695443551457,0.004375303576255,14.666845,210,0.0040
data/Harvard500.txt,500,2636,0.950000,45,moyenne,173,251,0.000320139975202,complet,0.001669249267031,0.001349109291830,5.214123,251,0.0040
data/Harvard500.txt,500,2636,0.950000,45,moyenne,173,251,0.000320139975202,anneau,0.002052923645482,0.001732783670280,6.412581,229,0.0030
data/Harvard500.txt,500,2636,0.950000,45,faible,494,500,0.000100000000000,isoles,0.004013761467890,0.003913761467890,40.137615,175,0.0030
data/Harvard500.txt,500,2636,0.950000,45,faible,494,500,0.000100000000000,complet,0.001317373867446,0.001217373867446,13.173739,237,0.0040
data/Harvard500.txt,500,2636,0.950000,45,faible,494,500,0.000100000000000,anneau,0.001743897652517,0.001643897652517,17.438977,272,0.0040
data/Harvard500.txt,500,2636,0.950000,47,forte,7,1,0.106107118131788,isoles,0.110961958418949,0.004854840287161,1.045754,175,0.0020
data/Harvard500.txt,500,2636,0.950000,47,forte,7,1,0.106107118131788,complet,0.101223963809765,-0.004883154322023,0.953979,240,0.0040
data/Harvard500.txt,500,2636,0.950000,47,forte,7,1,0.106107118131788,anneau,0.086956440231708,-0.019150677900079,0.819516,216,0.0020
data/Harvard500.txt,500,2636,0.950000,47,moyenne,173,251,0.000320139975202,isoles,0.004873193035997,0.004553053060795,15.222070,211,0.0040
data/Harvard500.txt,500,2636,0.950000,47,moyenne,173,251,0.000320139975202,complet,0.001680681168303,0.001360541193102,5.249832,253,0.0040
data/Harvard500.txt,500,2636,0.950000,47,moyenne,173,251,0.000320139975202,anneau,0.002062653836235,0.001742513861034,6.442975,231,0.0030
data/Harvard500.txt,500,2636,0.950000,47,faible,494,500,0.000100000000000,isoles,0.004172760511883,0.004072760511883,41.727605,176,0.0030
data/Harvard500.txt,500,2636,0.950000,47,faible,494,500,0.000100000000000,complet,0.001328181278083,0.001228181278083,13.281813,240,0.0030
data/Harvard500.txt,500,2636,0.950000,47,faible,494,500,0.000100000000000,anneau,0.001746751520961,0.001646751520961,17.467515,272,0.0050
data/Harvard500.txt,500,2636,0.950000,49,forte,7,1,0.106107118131788,isoles,0.111150108643583,0.005042990511795,1.047527,175,0.0020
data/Harvard500.txt,500,2636,0.950000,49,forte,7,1,0.106107118131788,complet,0.100905363422871,-0.005201754708916,0.950976,243,0.0040
data/Harvard500.txt,500,2636,0.950000,49,forte,7,1,0.106107118131788,anneau,0.086509468238518,-0.019597649893269,0.815303,220,0.0030
data/Harvard500.txt,500,2636,0.950000,49,moyenne,173,251,0.000320139975202,isoles,0.005049647442885,0.004729507467683,15.773249,211,0.0030
data/Harvard500.txt,500,2636,0.950000,49,moyenne,173,251,0.000320139975202,complet,0.001691002052904,0.001370862077703,5.282071,255,0.0040
data/Harvard500.txt,500,2636,0.950000,49,moyenne,173,251,0.000320139975202,anneau,0.002070615333194,0.001750475357992,6.467844,232,0.0060
data/Harvard500.txt,500,2636,0.950000,49,faible,494,500,0.000100000000000,isoles,0.004330601092896,0.004230601092896,43.306011,176,0.0040
data/Harvard500.txt,500,2636,0.950000,49,faible,494,500,0.000100000000000,complet,0.001337994227458,0.001237994227458,13.379942,243,0.0030
data/Harvard500.txt,500,2636,0.950000,49,faible,494,500,0.000100000000000,anneau,0.001748612314404,0.001648612314404,17.486123,272,0.0030
data/Harvard500.txt,500,2636,0.950000,50,forte,7,1,0.106107118131788,isoles,0.111243670618924,0.005136552487136,1.048409,175,0.0020
data/Harvard500.txt,500,2636,0.950000,50,forte,7,1,0.106107118131788,complet,0.100745843746615,-0.005361274385173,0.949473,244,0.0050
data/Harvard500.txt,500,2636,0.950000,50,forte,7,1,0.106107118131788,anneau,0.086292209537761,-0.019814908594027,0.813256,222,0.0030
data/Harvard500.txt,500,2636,0.950000,50,moyenne,173,251,0.000320139975202,isoles,0.005137393407038,0.004817253431836,16.047335,211,0.0030
data/Harvard500.txt,500,2636,0.950000,50,moyenne,173,251,0.000320139975202,complet,0.001695777528017,0.001375637552816,5.296988,256,0.0050
data/Harvard500.txt,500,2636,0.950000,50,moyenne,173,251,0.000320139975202,anneau,0.002073992552843,0.001753852577642,6.478393,233,0.0030
data/Harvard500.txt,500,2636,0.950000,50,faible,494,500,0.000100000000000,isoles,0.004409090909091,0.004309090909091,44.090909,176,0.0020
data/Harvard500.txt,500,2636,0.950000,50,faible,494,500,0.000100000000000,complet,0.001342556007348,0.001242556007348,13.425560,245,0.0040
data/Harvard500.txt,500,2636,0.950000,50,faible,494,500,0.000100000000000,anneau,0.001749208445501,0.001649208445501,17.492084,272,0.0050
